city,customer_name,customer_segment,discount,number_of_records,order_date,order_id,order_priority,order_quantity,product_base_margin,product_category,product_container,profit,region,row_id,sales,ship_date,ship_mode,shipping_cost,state,unit_price,zip_code
Lexington,Michael Stewart,Small Business,0.06,1,8/21/2015,4896,Critical,10,0.56,Technology,Small Box,-124.509,East,700,1089.87,8/23/2015,Express Air,5.99,MA,125.99,2420
Burnsville,Michael Granlund,Corporate,0.06,1,8/22/2015,3361,Not Specified,49,0.4,Office Supplies,Small Box,-208.02,Central,483,213.71,8/22/2015,Regular Air,6.72,Minnesota,4.28,55337
Seymour,Frank Atkinson,Corporate,0.07,1,8/22/2015,24067,High,19,0.4,Office Supplies,Small Box,-79.35,Central,3365,120.56,8/23/2015,Regular Air,7.5,Indiana,5.98,47274
Burnsville,Michael Granlund,Corporate,0.07,1,8/22/2015,3361,Not Specified,23,0.56,Office Supplies,Wrap Bag,-5.6,Central,484,133.66,8/23/2015,Regular Air,2.27,Minnesota,5.85,55337
Seymour,Frank Atkinson,Corporate,0.03,1,8/22/2015,24067,High,46,0.55,Technology,Small Box,751.383,Central,3366,2640.6865,8/23/2015,Express Air,5.92,Indiana,65.99,47274
Hudson,Frank Atkinson,Corporate,0.07,1,8/22/2015,24067,High,30,0.38,Office Supplies,Small Box,-95.312,East,3364,128.25,8/24/2015,Express Air,5.26,MA,3.98,1749
Corvallis,Sonia Cooley,Corporate,0.03,1,8/22/2015,44869,Medium,43,0.37,Office Supplies,Small Box,-154.95,West,6333,283.18,8/24/2015,Regular Air,7.49,Oregon,6.48,97330
Marion,Laura Armstrong,Small Business,0.01,1,8/22/2015,49350,High,50,0.37,Office Supplies,Small Box,-331.63,East,6921,375.11,8/24/2015,Regular Air,11.15,Ohio,7.28,43302
South Boston,David Flashing,Home Office,0.05,1,8/23/2015,16452,Medium,46,0.55,Office Supplies,Wrap Bag,9.34,East,2284,134.42,8/24/2015,Regular Air,1.01,MA,2.88,2127
Plainview,Phillip Flathmann,Small Business,0.01,1,8/23/2015,8039,Medium,37,0.36,Office Supplies,Small Box,3.22,East,1097,1199.7,8/24/2015,Regular Air,19.51,New York,30.98,11803
Greeneville,Jennifer Ferguson,Corporate,0.05,1,8/23/2015,36709,Critical,42,0.55,Technology,Small Box,369.081,South,5157,2245.6915,8/25/2015,Regular Air,8.99,Tennessee,65.99,37743
Bessemer,Ionia McGrath,Home Office,0.09,1,8/23/2015,1185,Low,7,0.37,Office Supplies,Small Box,20.03,South,179,374.78,8/27/2015,Regular Air,14.3,Alabama,55.48,35020
North Babylon,Tony Sayre,Home Office,0.02,1,8/24/2015,33031,High,18,0.36,Office Supplies,Small Box,-53.69,East,4643,120.96,8/25/2015,Regular Air,6.65,New York,6.48,11703
North Babylon,Tony Sayre,Home Office,0.08,1,8/24/2015,33031,High,24,0.62,Furniture,Jumbo Drum,-134.63,East,4642,550.68,8/26/2015,Delivery Truck,15.68,New York,23.99,11703
Kingman,Benjamin Patterson,Corporate,0.08,1,8/26/2015,31460,High,9,0.82,Office Supplies,Large Box,-365.32,West,4409,990.67,8/28/2015,Regular Air,35,Arizona,110.98,86401
Palm Coast,Michael Moore,Corporate,0.06,1,8/26/2015,2497,Critical,21,0.56,Technology,Small Box,636.03,South,356,3629.1175,8/28/2015,Regular Air,5.26,Florida,205.99,32137
Salem,Alan Hwang,Corporate,0.05,1,8/26/2015,20933,High,45,0.8,Technology,Small Pack,-81.565,South,2899,2079.474,8/28/2015,Regular Air,5,Virginia,55.99,24153
Augusta,Dan Campbell,Small Business,0.02,1,8/27/2015,39266,High,4,0.38,Office Supplies,Small Box,3.72,East,5540,64.09,8/28/2015,Regular Air,1.39,Maine,15.57,4330
Fairfax,Maribeth Schnelling,Corporate,0.08,1,8/27/2015,1504,Medium,31,0.41,Technology,Small Pack,64.22,South,225,293.18,8/28/2015,Regular Air,1.99,Virginia,10.01,20151
South Burlington,Dan Campbell,Small Business,0.09,1,8/27/2015,39266,High,16,0.59,Office Supplies,Large Box,-500.35,East,5542,981.26,8/29/2015,Regular Air,49,Vermont,60.98,5403
Goffstown,Dan Campbell,Small Business,0.09,1,8/27/2015,39266,High,14,0.39,Office Supplies,Small Box,9.94,East,5541,36.41,8/29/2015,Regular Air,0.5,New Hampshire,2.61,3045
Beverly Hills,Tim Taslimi,Corporate,0.06,1,8/27/2015,43682,Medium,14,0.55,Technology,Small Box,62.163,West,6165,1849.6,8/29/2015,Regular Air,8.99,California,155.99,90210
Oakton,Muhammed Yedwab,Consumer,0.07,1,8/28/2015,7267,High,19,0.38,Office Supplies,Small Box,5.1595,South,1000,262.32,8/28/2015,Regular Air,6.46,Virginia,14.48,22124
Shawnee,Ritsa Hightower,Corporate,0.02,1,8/28/2015,23489,High,42,0.71,Technology,Small Pack,230.3,Central,3285,2004.6,8/28/2015,Express Air,3.61,Oklahoma,47.98,74801
Essex Junction,Becky Martin,Home Office,0.09,1,8/28/2015,23616,Not Specified,47,0.46,Technology,Large Box,2787.59,East,3303,9262.35,8/28/2015,Regular Air,24.49,Vermont,199.99,5451
Midvale,Annie Thurman,Consumer,0.07,1,8/28/2015,28544,Critical,24,0.36,Office Supplies,Small Box,2.686,West,3999,68.5,8/29/2015,Regular Air,1.49,Utah,2.78,84047
Batavia,Becky Castell,Consumer,0.08,1,8/28/2015,18113,Not Specified,27,0.78,Furniture,Jumbo Drum,-514.32,Central,2487,3316.08,8/30/2015,Delivery Truck,30,Illinois,130.98,60510
Palo Alto,Katherine Ducich,Corporate,0.02,1,8/28/2015,52580,High,23,0.38,Office Supplies,Small Box,46.69,West,7377,139.66,8/30/2015,Regular Air,1.39,California,5.68,94306
Lebanon,Amy Hunt,Home Office,0.01,1,8/28/2015,52676,High,46,0.38,Office Supplies,Small Box,320.67,South,7394,979.44,8/30/2015,Regular Air,5.86,Tennessee,19.98,37087
Calumet City,Don Jones,Corporate,0.01,1,8/28/2015,33186,Low,24,0.56,Technology,Small Box,221.184,Central,4659,1350.531,8/30/2015,Regular Air,5.26,Illinois,65.99,60409
Palo Alto,Katherine Ducich,Corporate,0.04,1,8/28/2015,52580,High,16,0.46,Technology,Small Pack,74.2,West,7376,367.09,8/30/2015,Regular Air,1.99,California,22.98,94306
Beaverton,Sibella Parks,Small Business,0.02,1,8/29/2015,38178,Medium,32,0.36,Office Supplies,Small Box,71.6,West,5370,153.98,8/30/2015,Regular Air,0.5,Oregon,4.91,97005
Rowlett,Allen Golden,Consumer,0.1,1,8/29/2015,22434,Critical,3,0.36,Office Supplies,Small Box,-14.6855,Central,3125,18.7,8/31/2015,Regular Air,5.83,Texas,4.54,75088
San Angelo,Allen Golden,Consumer,0.01,1,8/29/2015,22434,Critical,39,0.56,Office Supplies,Wrap Bag,-92.29,Central,3126,140.74,8/31/2015,Regular Air,3.97,Texas,3.28,76903
Jupiter,Thea Hudgings,Consumer,0.09,1,8/29/2015,59361,High,45,0.38,Technology,Medium Box,218.65,South,8308,1008.34,8/31/2015,Regular Air,6.3,Florida,23.99,33458
Burlington,Eleni McCrary,Home Office,0.01,1,8/29/2015,31232,High,9,0.78,Furniture,Jumbo Box,-715.1144,East,4381,2643.15,9/1/2015,Delivery Truck,61.76,Vermont,286.85,5401
Smyrna,Cynthia Arntzen,Small Business,0.09,1,8/29/2015,13575,Critical,15,0.37,Office Supplies,Small Box,-65.67,South,1892,106.1,9/1/2015,Express Air,8.19,Tennessee,6.48,37167
Normal,Sylvia Foulston,Corporate,0.09,1,8/30/2015,50565,High,43,0.35,Office Supplies,Small Box,-138.82,Central,7087,683.46,8/30/2015,Regular Air,12.39,Illinois,16.98,61761
Visalia,Allen Armold,Home Office,0.01,1,8/30/2015,58369,High,16,0.39,Technology,Jumbo Box,-98.4318,West,8166,2013.8,8/30/2015,Delivery Truck,56.14,California,119.99,93277
Rochester Hills,Vicky Freymann,Home Office,0.08,1,8/30/2015,26981,Medium,13,0.35,Technology,Small Pack,142.983,Central,3787,603.347,8/30/2015,Regular Air,1.25,Michigan,55.99,48307
University City,Ken Lonsdale,Consumer,0.1,1,8/30/2015,9155,Critical,17,0.37,Office Supplies,Small Box,54.6295,Central,1261,518.8,8/31/2015,Regular Air,11.63,MO,30.98,63130
Prescott,Cindy Stewart,Corporate,0.09,1,8/30/2015,14439,High,27,0.36,Office Supplies,Small Box,494.26,West,2028,1428.64,8/31/2015,Regular Air,10.75,Arizona,54.96,86301
Roseville,Vicky Freymann,Home Office,0.04,1,8/30/2015,26981,Medium,44,0.58,Office Supplies,Small Box,30.17,Central,3788,770.53,8/31/2015,Regular Air,6.25,Michigan,16.91,48066
Visalia,Allen Armold,Home Office,0.1,1,8/30/2015,58369,High,46,0.39,Office Supplies,Small Box,-114.195,West,8165,320.57,8/31/2015,Regular Air,6.05,California,7.1,93277
Redmond,Adrian Shami,Consumer,0.06,1,8/30/2015,52230,Critical,29,0.58,Furniture,Jumbo Drum,-793.36,West,7331,2700.78,9/1/2015,Delivery Truck,58.2,Washington,95.98,98052
Holladay,Larry Tron,Home Office,0.02,1,8/30/2015,40007,Not Specified,45,0.57,Office Supplies,Wrap Bag,21.93,West,5656,188.77,9/1/2015,Regular Air,1.17,Utah,4.13,84117
Hoffman Estates,Muhammed MacIntyre,Small Business,0.09,1,9/1/2015,37253,High,46,0.75,Technology,Small Box,-99.55,Central,5236,1184.32,9/1/2015,Regular Air,5.89,Illinois,26.31,60194
Bennington,Jennifer Patt,Home Office,0.09,1,9/1/2015,43588,Medium,6,0.39,Office Supplies,Wrap Bag,-0.74,East,6155,20.47,9/2/2015,Regular Air,1.09,Vermont,3.38,5201
Canton,Alejandro Grove,Corporate,0.03,1,9/1/2015,30054,Not Specified,33,0.57,Furniture,Small Box,-9.18,East,4232,311.19,9/3/2015,Regular Air,4.93,Ohio,9.38,44708
Depew,Sarah Brown,Consumer,0.06,1,9/1/2015,43270,Critical,35,0.37,Office Supplies,Small Box,154.54,East,6108,343.92,9/3/2015,Regular Air,0.99,New York,10.35,14043
El Cajon,Roland Fjeld,Corporate,0,1,9/1/2015,25797,Not Specified,28,0.42,Technology,Small Pack,368.86,West,3607,925.43,9/3/2015,Regular Air,1.99,California,31.78,92020
Waterville,Jennifer Patt,Home Office,0.04,1,9/1/2015,43588,Medium,16,0.61,Furniture,Jumbo Box,-572.685399,East,6156,3075.752,9/4/2015,Delivery Truck,59.24,Maine,236.97,4901
Bennington,Hunter Lopez,Consumer,0.1,1,9/2/2015,25666,Critical,23,0.58,Office Supplies,Small Box,-37.85,East,3598,260.08,9/2/2015,Regular Air,4.81,Vermont,12.21,5201
Fremont,Bill Donatelli,Corporate,0.1,1,9/2/2015,13345,Not Specified,45,0.57,Office Supplies,Small Pack,28.39,Central,1854,483.64,9/2/2015,Regular Air,3.37,Nebraska,10.98,68025
Watertown,Maria Zettner,Corporate,0.07,1,9/2/2015,40193,High,34,0.57,Technology,Small Box,692.775,Central,5685,3130.2015,9/2/2015,Express Air,2.5,Wisconsin,115.99,53094
Lake Forest,Adam Hart,Corporate,0,1,9/2/2015,33702,Not Specified,14,0.38,Office Supplies,Small Box,28.11,West,4737,56.26,9/3/2015,Express Air,0.5,California,2.89,92630
Shrewsbury,Hunter Lopez,Consumer,0.06,1,9/2/2015,25666,Critical,36,0.73,Office Supplies,Small Box,369.46,East,3599,5072.34,9/3/2015,Regular Air,19.99,MA,140.85,1545
El Mirage,Anna Chung,Home Office,0.02,1,9/2/2015,20066,Critical,3,0.35,Office Supplies,Small Box,-11.69,West,2778,40.79,9/3/2015,Regular Air,5.72,Arizona,11.58,85335
Fremont,Bill Donatelli,Corporate,0.02,1,9/2/2015,13345,Not Specified,24,0.72,Technology,Small Pack,-42.05,Central,1853,116.82,9/3/2015,Regular Air,2.39,Nebraska,4.77,68025
North Babylon,Tony Sayre,Small Business,0.1,1,9/2/2015,25985,Low,50,0.52,Furniture,Small Pack,-39.71,East,3635,230.63,9/4/2015,Regular Air,3.05,New York,4.91,11703
El Mirage,Anna Chung,Home Office,0,1,9/2/2015,20066,Critical,16,0.4,Office Supplies,Small Box,124.18,West,2779,524.25,9/4/2015,Regular Air,8.74,Arizona,30.98,85335
North Babylon,Tony Sayre,Small Business,0.1,1,9/2/2015,25985,Low,22,0.39,Office Supplies,Wrap Bag,25.18,East,3636,80.79,9/6/2015,Regular Air,0.71,New York,3.78,11703
Gilroy,Brendan Murry,Corporate,0.03,1,9/2/2015,39808,Low,31,0.6,Technology,Small Box,868.473,West,5619,3413.4555,9/6/2015,Regular Air,2.5,California,125.99,95020
Gilroy,Brendan Murry,Corporate,0.03,1,9/2/2015,39808,Low,50,0.4,Office Supplies,Small Box,655.36,West,5618,2026.42,9/9/2015,Regular Air,9.83,California,39.98,95020
Tacoma,Christopher Conant,Home Office,0.08,1,9/3/2015,57152,Low,6,0.38,Office Supplies,Small Box,-2.6565,West,7994,22.89,9/3/2015,Regular Air,1.49,Washington,3.8,98408
Mount Vernon,Scott Cohen,Consumer,0.04,1,9/3/2015,40802,High,28,0.4,Technology,Jumbo Drum,26.05,East,5743,3361.02,9/4/2015,Delivery Truck,56.14,Ohio,115.99,43050
Bristol,David Flashing,Home Office,0.01,1,9/3/2015,15781,High,29,0.75,Technology,Small Box,0.9,East,2191,824.51,9/4/2015,Regular Air,4,Connecticut,27.48,6010
Twentynine Palms,Thea Hendricks,Home Office,0.02,1,9/3/2015,4581,Not Specified,25,0.4,Office Supplies,Small Box,739.91,West,651,2325.42,9/5/2015,Regular Air,19.99,California,90.48,92277
Mineral Wells,Brian Stugart,Consumer,0.03,1,9/3/2015,49094,Critical,31,0.75,Technology,Small Box,-25.98,Central,6888,846.85,9/5/2015,Regular Air,4,Texas,27.48,76067
Tacoma,Christopher Conant,Home Office,0.03,1,9/3/2015,57152,Low,18,0.38,Office Supplies,Small Box,109.19,West,7995,271.85,9/10/2015,Regular Air,1.39,Washington,15.57,98408
Westerville,Harold Ryan,Home Office,0,1,9/4/2015,2560,Critical,32,0.78,Technology,Small Box,-84.07,East,365,731.22,9/5/2015,Regular Air,6.5,Ohio,20.97,43081
Westerville,Harold Ryan,Home Office,0.07,1,9/4/2015,2560,Critical,23,0.38,Office Supplies,Small Box,-65.62,East,366,114.14,9/6/2015,Regular Air,5.49,Ohio,4.98,43081
Bangor,Nora Paige,Consumer,0.07,1,9/4/2015,16231,Low,20,0.63,Furniture,Jumbo Box,-500.4571,East,2260,2506.38,9/9/2015,Delivery Truck,51.94,Maine,124.49,4401
Keller,Naresj Patel,Corporate,0.01,1,9/4/2015,39555,Low,38,0.38,Office Supplies,Small Box,352.96,Central,5580,1112.54,9/9/2015,Regular Air,8.23,Texas,27.18,76248
Deer Park,Anthony Witt,Corporate,0.05,1,9/5/2015,14695,High,40,0.69,Furniture,Jumbo Box,-1609.92,Central,2057,1992.45,9/6/2015,Delivery Truck,54.11,Texas,48.58,77536
Spring Hill,Cynthia Arntzen,Small Business,0.09,1,9/5/2015,22182,Medium,4,0.38,Office Supplies,Small Box,-19.343,South,3092,55.97,9/6/2015,Regular Air,7.17,Tennessee,12.53,37174
San Juan,Arthur Wiediger,Corporate,0.01,1,9/5/2015,23649,Not Specified,42,0.57,Technology,Small Box,1222.137,Central,3312,4541.924,9/6/2015,Regular Air,8.08,Texas,125.99,78589
Slidell,Suzanne McNair,Small Business,0.03,1,9/5/2015,56548,Medium,7,0.77,Furniture,Jumbo Box,-211.51,South,7905,1339.024,9/7/2015,Delivery Truck,69.64,Louisiana,218.75,70458
Spring Hill,Cynthia Arntzen,Small Business,0.09,1,9/5/2015,22182,Medium,48,0.57,Furniture,Large Box,528.11,South,3094,2271.37,9/7/2015,Express Air,10.25,Tennessee,49.34,37174
Columbus,Carlos Soltero,Consumer,0.1,1,9/5/2015,52130,Low,36,0.57,Furniture,Small Box,-4.01,Central,7311,1436.55,9/7/2015,Regular Air,18.98,Indiana,40.89,47201
Ferguson,Hallie Redmond,Home Office,0.04,1,9/5/2015,2147,Not Specified,15,0.57,Office Supplies,Small Box,92.81,Central,309,605.1,9/7/2015,Express Air,5.33,MO,40.98,63135
Columbus,Carlos Soltero,Consumer,0,1,9/5/2015,52130,Low,13,0.38,Office Supplies,Small Box,-39.9625,Central,7310,63.33,9/7/2015,Regular Air,5.34,Indiana,4.13,47201
Overland Park,Anna Andreadi,Small Business,0.02,1,9/5/2015,30660,Critical,16,0.68,Furniture,Large Box,-647.136,Central,4308,986.272,9/8/2015,Regular Air,69,Kansas,71.37,66212
San Juan,Arthur Wiediger,Corporate,0.1,1,9/5/2015,23649,Not Specified,30,0.6,Technology,Small Box,687.411,Central,3311,4587.926,9/8/2015,Regular Air,4.2,Texas,195.99,78589
Spring Hill,Cynthia Arntzen,Small Business,0.06,1,9/5/2015,22182,Medium,9,0.68,Technology,Small Box,-63.48,South,3093,174.72,9/8/2015,Regular Air,4,Tennessee,19.98,37174
Midland,Rob Dowd,Corporate,0.04,1,9/5/2015,34852,Low,26,0.38,Office Supplies,Small Box,-10.948,Central,4899,53.93,9/9/2015,Regular Air,1.49,Michigan,2.08,48640
West Mifflin,Barry Franz,Corporate,0.09,1,9/6/2015,1991,Not Specified,27,0.59,Furniture,Large Box,921.7,East,286,3491.06,9/6/2015,Regular Air,24.49,Pennsylvania,136.98,15122
West Mifflin,Barry Franz,Corporate,0.01,1,9/6/2015,1991,Not Specified,37,0.56,Technology,Jumbo Box,5050.1,East,287,14383.83,9/7/2015,Delivery Truck,12.06,Pennsylvania,399.98,15122
Dover,Fred McMath,Small Business,0,1,9/6/2015,34309,High,16,0.59,Office Supplies,Small Box,-56.62,East,4826,75.77,9/8/2015,Regular Air,5.15,New Jersey,4.37,7801
Yucaipa,Denny Ordway,Small Business,0.06,1,9/6/2015,54086,Low,23,0.56,Technology,Jumbo Drum,842.83,West,7561,5062.18,9/8/2015,Delivery Truck,28.06,California,270.97,92399
Bothell,Raymond Book,Consumer,0.07,1,9/7/2015,29536,Medium,11,0.62,Furniture,Jumbo Box,-176.77,West,4166,2483.53,9/9/2015,Delivery Truck,64.66,Washington,220.98,98011
Bothell,Raymond Book,Consumer,0.05,1,9/7/2015,29536,Medium,5,0.57,Office Supplies,Jumbo Drum,-72.73,West,4165,495.32,9/9/2015,Delivery Truck,15.66,Washington,100.98,98011
Bothell,Raymond Book,Consumer,0.03,1,9/7/2015,29536,Medium,26,0.38,Office Supplies,Small Box,26.64,West,4167,967.41,9/9/2015,Regular Air,19.99,Washington,35.44,98011
York,Odella Nelson,Small Business,0.05,1,9/7/2015,43713,Medium,12,0.58,Office Supplies,Wrap Bag,-17.69,East,6167,34.41,9/9/2015,Regular Air,2.4,Pennsylvania,2.6,17403
Oak Forest,Andrew Gjertsen,Consumer,0.09,1,9/8/2015,59202,Medium,7,0.38,Office Supplies,Small Box,21.92,Central,8282,83.81,9/8/2015,Regular Air,0.5,Illinois,12.53,60452
East Massapequa,Laurel Elliston,Home Office,0.1,1,9/8/2015,36743,Critical,3,0.42,Furniture,Wrap Bag,-10.61,East,5165,26.13,9/9/2015,Regular Air,4,New York,7.59,11758
Oak Forest,Andrew Gjertsen,Consumer,0.03,1,9/8/2015,59202,Medium,36,0.56,Office Supplies,Wrap Bag,7.45,Central,8283,218.81,9/9/2015,Regular Air,2.27,Illinois,5.85,60452
Cedar Hill,Erin Creighton,Corporate,0.04,1,9/8/2015,18661,Low,11,0.78,Furniture,Jumbo Box,-139.266,Central,2585,2618.112,9/10/2015,Delivery Truck,61.76,Texas,286.85,75104
Cedar Hill,Erin Creighton,Corporate,0.05,1,9/8/2015,18661,Low,12,0.58,Furniture,Jumbo Drum,-351.3,Central,2584,1207.08,9/12/2015,Delivery Truck,58.2,Texas,95.98,75104
Mount Vernon,Tracy Poddar,Corporate,0.07,1,9/9/2015,11874,Medium,20,0.4,Office Supplies,Small Box,179.37,East,1643,775.77,9/9/2015,Regular Air,9.83,Ohio,39.98,43050
Pensacola,Rachel Payne,Consumer,0,1,9/9/2015,31744,Medium,12,0.37,Office Supplies,Small Box,-43.48,South,4454,86.69,9/10/2015,Regular Air,7.37,Florida,6.48,32503
Jacksonville,Lycoris Saunders,Corporate,0.07,1,9/9/2015,32804,Medium,49,0.37,Office Supplies,Small Box,74.82,South,4605,174.81,9/10/2015,Regular Air,0.5,North Carolina,3.75,28540
Kannapolis,Lycoris Saunders,Corporate,0.02,1,9/9/2015,32804,Medium,20,0.38,Office Supplies,Small Box,-61.985,South,4606,89.51,9/11/2015,Regular Air,5.26,North Carolina,3.98,28081
Mount Vernon,Tracy Poddar,Corporate,0,1,9/9/2015,11874,Medium,1,0.74,Technology,Small Box,-82.13,East,1642,40.29,9/11/2015,Regular Air,8.65,Ohio,30.42,43050
Edison,Doug Jacobs,Home Office,0.05,1,9/9/2015,17959,Medium,21,0.59,Furniture,Large Box,847.06,East,2473,2784.57,9/12/2015,Regular Air,24.49,New Jersey,136.98,8817
East Brunswick,Doug Jacobs,Home Office,0.01,1,9/9/2015,17959,Medium,28,0.36,Office Supplies,Small Box,146.8,East,2472,1201.68,9/12/2015,Regular Air,19.99,New Jersey,40.99,8816
Silver Spring,Greg Tran,Home Office,0.03,1,9/10/2015,43332,High,31,0.37,Office Supplies,Small Box,559.38,East,6120,1750,9/10/2015,Express Air,14.3,Maryland,55.48,20901
New Castle,Logan Haushalter,Corporate,0.08,1,9/10/2015,58278,High,37,0.35,Furniture,Small Pack,2093.7,Central,8149,3512.9,9/12/2015,Regular Air,8.99,Indiana,99.23,47362
Michigan City,Hilary Holden,Corporate,0.09,1,9/10/2015,11362,Low,32,0.69,Furniture,Medium Box,569.57,Central,1571,3245.73,9/12/2015,Regular Air,13.99,Indiana,110.98,46360
Michigan City,Hilary Holden,Corporate,0.07,1,9/10/2015,11362,Low,27,0.81,Office Supplies,Wrap Bag,-119.66,Central,1572,63.02,9/12/2015,Regular Air,5,Indiana,2.18,46360
North Las Vegas,Chuck Clark,Corporate,0.02,1,9/10/2015,7552,Critical,47,0.55,Office Supplies,Small Pack,332.52,West,1033,1406.49,9/12/2015,Regular Air,6.17,Nevada,28.15,89031
North Las Vegas,Chuck Clark,Corporate,0.09,1,9/10/2015,7552,Critical,49,0.6,Office Supplies,Small Pack,26.28,West,1034,587.71,9/12/2015,Regular Air,3.14,Nevada,12.98,89031
New Castle,Logan Haushalter,Corporate,0.1,1,9/10/2015,58278,High,4,0.85,Technology,Wrap Bag,-434.555,Central,8150,281.5455,9/13/2015,Regular Air,0.99,Indiana,85.99,47362
Mishawaka,Hilary Holden,Corporate,0.04,1,9/10/2015,11362,Low,25,0.57,Technology,Small Box,424.143,Central,1574,2407.693,9/14/2015,Regular Air,8.99,Indiana,110.99,46544
Mishawaka,Hilary Holden,Corporate,0.02,1,9/10/2015,11362,Low,9,0.41,Technology,Large Box,-690.21,Central,1573,6420.87,9/15/2015,Regular Air,24.49,Indiana,699.99,46544
The Woodlands,Edward Nazzal,Home Office,0.07,1,9/11/2015,19653,Not Specified,34,0.37,Office Supplies,Small Box,-129.628,Central,2724,125.46,9/11/2015,Regular Air,5.47,Texas,3.58,77381
Concord,Stefania Perrino,Corporate,0,1,9/11/2015,41766,Critical,7,0.37,Office Supplies,Small Box,10.064,East,5888,273.42,9/12/2015,Regular Air,14.72,MA,34.54,1742
Murray,Stefania Perrino,Corporate,0.01,1,9/11/2015,41766,Critical,10,0.38,Technology,Jumbo Drum,969.05,South,5889,5158.09,9/12/2015,Delivery Truck,28.14,Kentucky,500.98,42071
Rome,Maya Herman,Corporate,0.04,1,9/12/2015,27302,Low,16,0.43,Furniture,Small Box,29.76,South,3832,237.54,9/12/2015,Regular Air,8.78,Georgia,13.79,30161
Rome,Maya Herman,Corporate,0.08,1,9/12/2015,27302,Low,3,0.38,Office Supplies,Small Box,-27.51,South,3833,143.5,9/12/2015,Regular Air,5.81,Georgia,48.91,30161
Rogers,Lindsay Williams,Corporate,0.05,1,9/12/2015,47622,Not Specified,41,0.37,Technology,Medium Box,3702,South,6694,8188.19,9/13/2015,Regular Air,13.99,Arkansas,204.1,72756
Charleston,Grant Donatelli,Consumer,0.08,1,9/12/2015,46212,Not Specified,7,0.71,Furniture,Jumbo Box,-1331.553366,East,6491,3877.88,9/14/2015,Delivery Truck,45.7,West Virginia,550.98,25314
Cheyenne,Grant Donatelli,Consumer,0.09,1,9/12/2015,46212,Not Specified,43,0.38,Office Supplies,Small Box,72.28,West,6492,322.47,9/14/2015,Express Air,2.5,Wyoming,7.78,82001
Virginia Beach,Nora Price,Small Business,0.07,1,9/12/2015,49862,Not Specified,24,0.37,Office Supplies,Small Box,29.46,South,6977,75.73,9/14/2015,Regular Air,0.5,Virginia,3.15,23464
Fruit Cove,Roy Skaria,Corporate,0.09,1,9/12/2015,4578,Low,45,0.37,Office Supplies,Small Box,-141.44,South,646,282.71,9/17/2015,Regular Air,6.74,Florida,6.48,32259
Gurnee,Mike Pelletier,Small Business,0.02,1,9/12/2015,42564,Low,35,0.58,Furniture,Jumbo Drum,2155.41,Central,6009,7468.86,9/19/2015,Delivery Truck,23.76,Illinois,200.98,60031
